Gene stable ID	Gene start (bp)	Gene end (bp)	Strand	GOSlim GOA Accession(s)	GOSlim GOA Description	HGNC symbol
ENSG00000175063	44441215	44445596	1	GO:0016874	ligase activity	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0051301	cell division	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0007049	cell cycle	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0008150	biological_process	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0006464	cellular protein modification process	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0007010	cytoskeleton organization	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0005575	cellular_component	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0005622	intracellular	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0005623	cell	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0043234	protein complex	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0005634	nucleus	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0043226	organelle	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0003674	molecular_function	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0005829	cytosol	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0006461	protein complex assembly	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0042592	homeostatic process	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0007067	mitosis	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0007165	signal transduction	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0022607	cellular component assembly	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0065003	macromolecular complex assembly	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0009056	catabolic process	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0016874	ligase activity	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0043167	ion binding	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0005654	nucleoplasm	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0005737	cytoplasm	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0006464	cellular protein modification process	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0007010	cytoskeleton organization	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0003674	molecular_function	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0005575	cellular_component	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0005622	intracellular	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0005623	cell	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0043234	protein complex	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0005634	nucleus	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0043226	organelle	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0007049	cell cycle	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0008150	biological_process	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0051301	cell division	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0005737	cytoplasm	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0005654	nucleoplasm	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0043167	ion binding	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0016874	ligase activity	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0042592	homeostatic process	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0005829	cytosol	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0006461	protein complex assembly	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0009056	catabolic process	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0022607	cellular component assembly	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0065003	macromolecular complex assembly	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0007165	signal transduction	UBE2C
ENSG00000175063	44441215	44445596	1	GO:0007067	mitosis	UBE2C
ENSG00000124091	55066548	55100981	-1	GO:0003674	molecular_function	GCNT7
ENSG00000124091	55066548	55100981	-1	GO:0005737	cytoplasm	GCNT7
ENSG00000124091	55066548	55100981	-1	GO:0005794	Golgi apparatus	GCNT7
ENSG00000124091	55066548	55100981	-1	GO:0043226	organelle	GCNT7
ENSG00000124091	55066548	55100981	-1	GO:0005575	cellular_component	GCNT7
ENSG00000124091	55066548	55100981	-1	GO:0005622	intracellular	GCNT7
ENSG00000124091	55066548	55100981	-1	GO:0005623	cell	GCNT7
ENSG00000124091	55066548	55100981	-1	GO:0009058	biosynthetic process	GCNT7
ENSG00000124091	55066548	55100981	-1	GO:0006464	cellular protein modification process	GCNT7
ENSG00000124091	55066548	55100981	-1	GO:0016757	transferase activity, transferring glycosyl groups	GCNT7
ENSG00000124091	55066548	55100981	-1	GO:0005975	carbohydrate metabolic process	GCNT7
ENSG00000124091	55066548	55100981	-1	GO:0008150	biological_process	GCNT7
ENSG00000101166	57608200	57617964	-1	GO:0043226	organelle	SLMO2
ENSG00000101166	57608200	57617964	-1	GO:0005739	mitochondrion	SLMO2
ENSG00000101166	57608200	57617964	-1	GO:0005737	cytoplasm	SLMO2
ENSG00000101166	57608200	57617964	-1	GO:0005575	cellular_component	SLMO2
ENSG00000101166	57608200	57617964	-1	GO:0005623	cell	SLMO2
ENSG00000101166	57608200	57617964	-1	GO:0005622	intracellular	SLMO2
ENSG00000101166	57608200	57617964	-1	GO:0005622	intracellular	SLMO2
ENSG00000101166	57608200	57617964	-1	GO:0005623	cell	SLMO2
ENSG00000101166	57608200	57617964	-1	GO:0005737	cytoplasm	SLMO2
ENSG00000101166	57608200	57617964	-1	GO:0005575	cellular_component	SLMO2
ENSG00000101166	57608200	57617964	-1	GO:0005739	mitochondrion	SLMO2
ENSG00000101166	57608200	57617964	-1	GO:0043226	organelle	SLMO2
ENSG00000124103	55092243	55101198	1	GO:0005575	cellular_component	FAM209A
ENSG00000088882	2774715	2781283	-1	GO:0007155	cell adhesion	CPXM1
ENSG00000088882	2774715	2781283	-1	GO:0043167	ion binding	CPXM1
ENSG00000088882	2774715	2781283	-1	GO:0008150	biological_process	CPXM1
ENSG00000088882	2774715	2781283	-1	GO:0003674	molecular_function	CPXM1
ENSG00000088882	2774715	2781283	-1	GO:0005575	cellular_component	CPXM1
ENSG00000088882	2774715	2781283	-1	GO:0005615	extracellular space	CPXM1
ENSG00000088882	2774715	2781283	-1	GO:0005576	extracellular region	CPXM1
ENSG00000088882	2774715	2781283	-1	GO:0008233	peptidase activity	CPXM1
ENSG00000213714	55108302	55111576	1	GO:0005575	cellular_component	FAM209B
ENSG00000087510	55204358	55214339	1	GO:0040007	growth	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0008150	biological_process	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0000003	reproduction	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0009790	embryo development	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0048856	anatomical structure development	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0048646	anatomical structure formation involved in morphogenesis	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0030154	cell differentiation	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0003674	molecular_function	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0003677	DNA binding	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0001071	nucleic acid binding transcription factor activity	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0005622	intracellular	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0043226	organelle	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0005634	nucleus	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0005623	cell	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0005575	cellular_component	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0008283	cell proliferation	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0007267	cell-cell signaling	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0009058	biosynthetic process	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0034641	cellular nitrogen compound metabolic process	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0005575	cellular_component	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0005623	cell	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0043226	organelle	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0005634	nucleus	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0005622	intracellular	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0001071	nucleic acid binding transcription factor activity	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0003674	molecular_function	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0034641	cellular nitrogen compound metabolic process	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0008283	cell proliferation	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0009058	biosynthetic process	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0003674	molecular_function	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0003677	DNA binding	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0001071	nucleic acid binding transcription factor activity	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0040007	growth	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0048646	anatomical structure formation involved in morphogenesis	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0030154	cell differentiation	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0008150	biological_process	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0009790	embryo development	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0048856	anatomical structure development	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0005622	intracellular	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0005634	nucleus	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0043226	organelle	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0005575	cellular_component	TFAP2C
ENSG00000087510	55204358	55214339	1	GO:0005623	cell	TFAP2C
ENSG00000124203	57766075	57834168	1	GO:0003674	molecular_function	ZNF831
ENSG00000124203	57766075	57834168	1	GO:0043167	ion binding	ZNF831
ENSG00000101470	44451853	44462384	-1	GO:0005856	cytoskeleton	TNNC2
ENSG00000101470	44451853	44462384	-1	GO:0043226	organelle	TNNC2
ENSG00000101470	44451853	44462384	-1	GO:0043234	protein complex	TNNC2
ENSG00000101470	44451853	44462384	-1	GO:0005829	cytosol	TNNC2
ENSG00000101470	44451853	44462384	-1	GO:0008092	cytoskeletal protein binding	TNNC2
ENSG00000101470	44451853	44462384	-1	GO:0003674	molecular_function	TNNC2
ENSG00000101470	44451853	44462384	-1	GO:0008150	biological_process	TNNC2
ENSG00000101470	44451853	44462384	-1	GO:0005575	cellular_component	TNNC2
ENSG00000101470	44451853	44462384	-1	GO:0005737	cytoplasm	TNNC2
ENSG00000101470	44451853	44462384	-1	GO:0005623	cell	TNNC2
ENSG00000101470	44451853	44462384	-1	GO:0005622	intracellular	TNNC2
ENSG00000101470	44451853	44462384	-1	GO:0043167	ion binding	TNNC2
ENSG00000101470	44451853	44462384	-1	GO:0043167	ion binding	TNNC2
ENSG00000101470	44451853	44462384	-1	GO:0005576	extracellular region	TNNC2
ENSG00000101470	44451853	44462384	-1	GO:0005578	proteinaceous extracellular matrix	TNNC2
ENSG00000101470	44451853	44462384	-1	GO:0005575	cellular_component	TNNC2
ENSG00000101470	44451853	44462384	-1	GO:0007165	signal transduction	TNNC2
ENSG00000101470	44451853	44462384	-1	GO:0008150	biological_process	TNNC2
ENSG00000101470	44451853	44462384	-1	GO:0003674	molecular_function	TNNC2
ENSG00000124205	57875482	57901047	1	GO:0003674	molecular_function	EDN3
ENSG00000124205	57875482	57901047	1	GO:0051301	cell division	EDN3
ENSG00000124205	57875482	57901047	1	GO:0030154	cell differentiation	EDN3
ENSG00000124205	57875482	57901047	1	GO:0048856	anatomical structure development	EDN3
ENSG00000124205	57875482	57901047	1	GO:0002376	immune system process	EDN3
ENSG00000124205	57875482	57901047	1	GO:0006464	cellular protein modification process	EDN3
ENSG00000124205	57875482	57901047	1	GO:0003013	circulatory system process	EDN3
ENSG00000124205	57875482	57901047	1	GO:0040011	locomotion	EDN3
ENSG00000124205	57875482	57901047	1	GO:0048870	cell motility	EDN3
ENSG00000124205	57875482	57901047	1	GO:0007049	cell cycle	EDN3
ENSG00000124205	57875482	57901047	1	GO:0007165	signal transduction	EDN3
ENSG00000124205	57875482	57901047	1	GO:0008150	biological_process	EDN3
ENSG00000124205	57875482	57901047	1	GO:0006810	transport	EDN3
ENSG00000124205	57875482	57901047	1	GO:0008283	cell proliferation	EDN3
ENSG00000124205	57875482	57901047	1	GO:0007067	mitosis	EDN3
ENSG00000124205	57875482	57901047	1	GO:0007267	cell-cell signaling	EDN3
ENSG00000124205	57875482	57901047	1	GO:0043473	pigmentation	EDN3
ENSG00000124205	57875482	57901047	1	GO:0005576	extracellular region	EDN3
ENSG00000124205	57875482	57901047	1	GO:0005615	extracellular space	EDN3
ENSG00000124205	57875482	57901047	1	GO:0005575	cellular_component	EDN3
ENSG00000124205	57875482	57901047	1	GO:0005575	cellular_component	EDN3
ENSG00000124205	57875482	57901047	1	GO:0005615	extracellular space	EDN3
ENSG00000124205	57875482	57901047	1	GO:0005576	extracellular region	EDN3
ENSG00000124205	57875482	57901047	1	GO:0006810	transport	EDN3
ENSG00000124205	57875482	57901047	1	GO:0051301	cell division	EDN3
ENSG00000124205	57875482	57901047	1	GO:0003674	molecular_function	EDN3
ENSG00000124205	57875482	57901047	1	GO:0007165	signal transduction	EDN3
ENSG00000124205	57875482	57901047	1	GO:0008150	biological_process	EDN3
ENSG00000124205	57875482	57901047	1	GO:0007049	cell cycle	EDN3
ENSG00000124205	57875482	57901047	1	GO:0006464	cellular protein modification process	EDN3
ENSG00000124205	57875482	57901047	1	GO:0003013	circulatory system process	EDN3
ENSG00000124205	57875482	57901047	1	GO:0002376	immune system process	EDN3
ENSG00000124205	57875482	57901047	1	GO:0030154	cell differentiation	EDN3
ENSG00000124205	57875482	57901047	1	GO:0048856	anatomical structure development	EDN3
ENSG00000124205	57875482	57901047	1	GO:0040011	locomotion	EDN3
ENSG00000124205	57875482	57901047	1	GO:0048870	cell motility	EDN3
ENSG00000124205	57875482	57901047	1	GO:0043473	pigmentation	EDN3
ENSG00000124205	57875482	57901047	1	GO:0008283	cell proliferation	EDN3
ENSG00000124205	57875482	57901047	1	GO:0007267	cell-cell signaling	EDN3
ENSG00000124205	57875482	57901047	1	GO:0007067	mitosis	EDN3
ENSG00000124205	57875482	57901047	1	GO:0005576	extracellular region	EDN3
ENSG00000124205	57875482	57901047	1	GO:0005575	cellular_component	EDN3
ENSG00000124205	57875482	57901047	1	GO:0008150	biological_process	EDN3
ENSG00000124205	57875482	57901047	1	GO:0003013	circulatory system process	EDN3
ENSG00000124205	57875482	57901047	1	GO:0005576	extracellular region	EDN3
ENSG00000124205	57875482	57901047	1	GO:0005615	extracellular space	EDN3
ENSG00000124205	57875482	57901047	1	GO:0005575	cellular_component	EDN3
ENSG00000124205	57875482	57901047	1	GO:0007067	mitosis	EDN3
ENSG00000124205	57875482	57901047	1	GO:0007267	cell-cell signaling	EDN3
ENSG00000124205	57875482	57901047	1	GO:0043473	pigmentation	EDN3
ENSG00000124205	57875482	57901047	1	GO:0008283	cell proliferation	EDN3
ENSG00000124205	57875482	57901047	1	GO:0006810	transport	EDN3
ENSG00000124205	57875482	57901047	1	GO:0040011	locomotion	EDN3
ENSG00000124205	57875482	57901047	1	GO:0048870	cell motility	EDN3
ENSG00000124205	57875482	57901047	1	GO:0051301	cell division	EDN3
ENSG00000124205	57875482	57901047	1	GO:0030154	cell differentiation	EDN3
ENSG00000124205	57875482	57901047	1	GO:0048856	anatomical structure development	EDN3
ENSG00000124205	57875482	57901047	1	GO:0002376	immune system process	EDN3
ENSG00000124205	57875482	57901047	1	GO:0006464	cellular protein modification process	EDN3
ENSG00000124205	57875482	57901047	1	GO:0003013	circulatory system process	EDN3
ENSG00000124205	57875482	57901047	1	GO:0003674	molecular_function	EDN3
ENSG00000124205	57875482	57901047	1	GO:0007049	cell cycle	EDN3
ENSG00000124205	57875482	57901047	1	GO:0007165	signal transduction	EDN3
ENSG00000124205	57875482	57901047	1	GO:0008150	biological_process	EDN3
ENSG00000124205	57875482	57901047	1	GO:0007165	signal transduction	EDN3
ENSG00000124205	57875482	57901047	1	GO:0008150	biological_process	EDN3
ENSG00000124205	57875482	57901047	1	GO:0007049	cell cycle	EDN3
ENSG00000124205	57875482	57901047	1	GO:0040011	locomotion	EDN3
ENSG00000124205	57875482	57901047	1	GO:0048870	cell motility	EDN3
ENSG00000124205	57875482	57901047	1	GO:0006810	transport	EDN3
ENSG00000124205	57875482	57901047	1	GO:0003674	molecular_function	EDN3
ENSG00000124205	57875482	57901047	1	GO:0051301	cell division	EDN3
ENSG00000124205	57875482	57901047	1	GO:0006464	cellular protein modification process	EDN3
ENSG00000124205	57875482	57901047	1	GO:0003013	circulatory system process	EDN3
ENSG00000124205	57875482	57901047	1	GO:0002376	immune system process	EDN3
ENSG00000124205	57875482	57901047	1	GO:0030154	cell differentiation	EDN3
ENSG00000124205	57875482	57901047	1	GO:0048856	anatomical structure development	EDN3
ENSG00000124205	57875482	57901047	1	GO:0005575	cellular_component	EDN3
ENSG00000124205	57875482	57901047	1	GO:0005615	extracellular space	EDN3
ENSG00000124205	57875482	57901047	1	GO:0005576	extracellular region	EDN3
ENSG00000124205	57875482	57901047	1	GO:0008283	cell proliferation	EDN3
ENSG00000124205	57875482	57901047	1	GO:0007267	cell-cell signaling	EDN3
ENSG00000124205	57875482	57901047	1	GO:0007067	mitosis	EDN3
ENSG00000124205	57875482	57901047	1	GO:0043473	pigmentation	EDN3
ENSG00000198326	2795614	2800930	1	GO:0005575	cellular_component	TMEM239
ENSG00000198326	2795614	2800930	1	GO:0005575	cellular_component	TMEM239
ENSG00000101144	55743804	55841685	-1	GO:0007165	signal transduction	BMP7
ENSG00000101144	55743804	55841685	-1	GO:0007049	cell cycle	BMP7
ENSG00000101144	55743804	55841685	-1	GO:0000003	reproduction	BMP7
ENSG00000101144	55743804	55841685	-1	GO:0008150	biological_process	BMP7
ENSG00000101144	55743804	55841685	-1	GO:0051301	cell division	BMP7
ENSG00000101144	55743804	55841685	-1	GO:0006950	response to stress	BMP7
ENSG00000101144	55743804	55841685	-1	GO:0048856	anatomical structure development	BMP7
ENSG00000101144	55743804	55841685	-1	GO:0030154	cell differentiation	BMP7
ENSG00000101144	55743804	55841685	-1	GO:0000902	cell morphogenesis	BMP7
ENSG00000101144	55743804	55841685	-1	GO:0003674	molecular_function	BMP7
ENSG00000101144	55743804	55841685	-1	GO:0009790	embryo development	BMP7
ENSG00000101144	55743804	55841685	-1	GO:0048646	anatomical structure formation involved in morphogenesis	BMP7
ENSG00000101144	55743804	55841685	-1	GO:0006464	cellular protein modification process	BMP7
ENSG00000101144	55743804	55841685	-1	GO:0005576	extracellular region	BMP7
ENSG00000101144	55743804	55841685	-1	GO:0005615	extracellular space	BMP7
ENSG00000101144	55743804	55841685	-1	GO:0005575	cellular_component	BMP7
ENSG00000101144	55743804	55841685	-1	GO:0040007	growth	BMP7
ENSG00000101144	55743804	55841685	-1	GO:0030198	extracellular matrix organization	BMP7
ENSG00000101144	55743804	55841685	-1	GO:0043226	organelle	BMP7
ENSG00000101144	55743804	55841685	-1	GO:0022607	cellular component assembly	BMP7
ENSG00000101144	55743804	55841685	-1	GO:0007067	mitosis	BMP7
ENSG00000101144	55743804	55841685	-1	GO:0007155	cell adhesion	BMP7
ENSG00000101144	55743804	55841685	-1	GO:0009058	biosynthetic process	BMP7
ENSG00000101144	55743804	55841685	-1	GO:0006605	protein targeting	BMP7
ENSG00000101144	55743804	55841685	-1	GO:0006810	transport	BMP7
ENSG00000101144	55743804	55841685	-1	GO:0006913	nucleocytoplasmic transport	BMP7
ENSG00000101144	55743804	55841685	-1	GO:0008219	cell death	BMP7
ENSG00000101144	55743804	55841685	-1	GO:0040011	locomotion	BMP7
ENSG00000101144	55743804	55841685	-1	GO:0034641	cellular nitrogen compound metabolic process	BMP7
ENSG00000101144	55743804	55841685	-1	GO:0043167	ion binding	BMP7
ENSG00000101144	55743804	55841685	-1	GO:0008283	cell proliferation	BMP7
ENSG00000101144	55743804	55841685	-1	GO:0008150	biological_process	BMP7
ENSG00000101144	55743804	55841685	-1	GO:0040007	growth	BMP7
ENSG00000101144	55743804	55841685	-1	GO:0003674	molecular_function	BMP7
ENSG00000101144	55743804	55841685	-1	GO:0005575	cellular_component	BMP7
ENSG00000101144	55743804	55841685	-1	GO:0005576	extracellular region	BMP7
ENSG00000101144	55743804	55841685	-1	GO:0005576	extracellular region	BMP7
ENSG00000101144	55743804	55841685	-1	GO:0005575	cellular_component	BMP7
